Taxable_Income
3678
49168
19432
43783
141504
60464
103189
51163
19945
44615
27068
78113
21977
11331
73439
82572
54896
16711
40325
83135
50946
54366
70365
27139
81215
35178
434
56894
27654
111657
4951
32297
183724
95432
99116
50618
42583
58894
54817
161724
108437
10540
30910
31736
10930
16897
68450
15792
25009
25996
32685
22728
30495
21918
79641
97372
74066
44260
31496
70293
24472
379
35063
44950
13783
307490
68873
51768
26740
110254
47472
11210
14409
22482
59266
192581
55154
61119
61870
19498
29862
62523
38876
64164
58412
89574
85132
5018
116118
35
25525
16068
0
0
142255
19740
45836
35838
31474
34341
63757
70077
114996
42504
67019
66162
43155
31228
69195
134864
5584
25318
17391
102725
42955
42761
37475
8569
38612
49338
25812
36322
67616
59246
56210
44193
41889
40189
128567
20605
112973
74119
51243
92645
43429
16754
60829
158657
242310
41477
145060
49092
240002
5082
172348
41699
54475
82678
42856
11346
42680
54550
25170
43098
21470
43560
154
28590
117859
95209
161183
1173363
87533
97896
12724
22867
9680
462883
77453
29562
29755
138265
18125
20531
17458
57562
292247
98194
13400
75025
37343
18791
22623
35585
37568
60591
95842
29073
108181
97100
1
1160
39019
61817
29445
5563
45615
79384
17828
94107
100205
112763
32251
21515
36810
159883
49874
51202
208474
49580
101866
29507
33635
17731
14864
27055
7101
55537
73213
2323
76684
29260
15712
65570
77127
62954
381
29677
54524
52902
89285
30508
197776
52594
150701
3989
32881
13980
32654
46970
50694
57440
67566
44391
70307
50754
57487
33515
0
20188
65867
5487
5326
50111
51838
54617
17558
156723
25978
41173
18379
16919
63944
16324
36061
120486
87816
164
41410
60431
127715
39896
36167
68212
12763
3824
35851
21663
35380
83104
105700
15728
17324
46293
25265
34183
84780
37180
254642
396
62076
7493
18251
42304
23672
96447
2110
60406
50352
50006
20388
18149
11545
42007
52141
34640
81394
25865
60770
217432
41604
10842
78098
8661
441
90069
39134
80415
42478
58453
65115
38063
36751
41644
66448
35936
168523
8927
129887
7281
30918
91447
101688
27502
44615
33497
48734
126849
11747
23152
8443
123119
6395
14415
61918
50716
45219
51384
65446
87731
21265
154210
88518
77565
44939
24345
19794
145721
11843
94174
41700
86020
20277
16817
111345
24782
24537
84770
50402
28563
68372
16480
156341
190609
63006
35989
76938
72652
22301
76862
33501
90137
26973
66083
24224
45124
49883
23215
22903
8930
39216
7506
16827
296659
48956
45036
856
69559
27153
22024
553
75139
71399
117746
80293
24557
75464
41095
49274
41746
45387
16410
27901
76903
23018
133639
47309
3663
43016
34833
53870
50135
80663
2028
16477
46891
50443
29158
70981
28962
49829
30076
38805
3100
185843
25680
66471
64012
18710
59586
27521
16083
94896
52927
23141
14490
11965
84130
36598
144677
36311
153376
129802
3713
15222
9550
49773
35936
117258
9188
24222
62556
4083
47825
31189
50854
77001
7585
36809
30483
30409
0
78203
9716
51530
28565
140442
66783
81702
136804
62555
56975
82873
4899
54183
15199
30439
9722
71039
79217
80938
19578
107510
78009
38193
13985
54522
71320
86003
76252
137285
38056
45714
80590
29183
3969
61934
151645
60830
50700
100522
17529
5130
33917
45869
15132
11427
18301
29886
6334
88416
21
15286
42727
19989
8976
28310
46083
30093
60174
42797
26999
57210
32573
44373
66673
63425
23892
44522
14077
96663
96146
78828
60655
26840
60549
31905
108032
90056
103200
94703
41495
74700
74249
81186
67200
1439
120758
7250
62801
71756
12427
36806
56135
36962
28701
20279
32029
48411
64039
3533
65631
4474
780
44199
18498
13669
20552
58676
43523
931
116409
56936
132616
9918
51064
28630
221763
17793
19388
36003
39691
15239
150483
35039
15185
13068
70746
74776
40949
88931
1476
0
61652
85413
10612
51710
24101
109621
16994
13558
13967
16941
14842
77828
51720
11808
7040
13021
283
121705
53383
50432
158899
17279
56637
8739
42186
16714
59142
24363
74483
63618
114665
66136
31830
133
44250
36318
46759
80843
33129
17948
56883
77012
60043
33702
25097
85280
37235
66473
18150
10285
38671
53561
35335
40053
172116
28619
15725
40782
48069
26125
23138
161137
45810
21612
154946
49947
50590
1084
36568
13040
20467
51080
16596
2421
29476
165442
1369
67792
75356
38261
32586
44926
15036
51311
81121
162332
36341
204894
166913
35312
1053
19452
23115
38253
436654
46724
76638
27062
6191
23291
0
1905
41054
34230
32655
56554
57279
207777
74494
38733
71904
42987
30456
16708
104796
87623
78241
69830
3614
29934
19813
79019
391
62048
49155
36176
93393
269511
33390
43345
82535
44464
29528
35996
51901
29179
86525
22804
123112
73156
44483
40248
41159
6966
102851
47396
89696
124255
42588
24130
60473
36868
25587
986
71296
17931
3915
81894
25176
4612
45738
176598
81264
88695
8473
77166
16386
75304
70489
70203
111077
47469
43772
16334
10270
89672
105625
23907
11296
22910
69567
114328
102608
90544
62078
30660
73551
23221
93360
18577
17683
142297
33642
42923
28888
374365
17975
31758
52937
26321
11629
22147
23654
76933
18663
47848
53003
93719
369992
84450
34537
26104
31944
71618
16573
13451
85610
128320
86338
46596
39421
45578
78976
67568
56692
60322
147202
52463
79083
49316
17710
102114
47634
61509
87689
51385
58827
74041
34882
70992
62034
50864
34469
21919
105449
62867
8978
50241
60928
43808
23742
235867
60713
14793
18676
35596
38346
88520
55020
18822
20617
51854
86320
84856
284675
41713
334979
36786
24077
39933
90489
34432
216260
92228
145310
43357
3642304
8553
103267
61542
10317
137592
87843
49426
27809
33297
6688
17997
37309
49819
18402
36120
53507
65063
41634
75000
33513
36518
53683
27471
26460
59390
50948
24292
16417
90038
207777
74386
35885
113
63010
18288
45485
4128
35619
316529
41304
40829
26316
11653
39348
16260
59420
46309
87178
56511
14535
22951
45108
12152
23153
78206
23851
26686
75934
37403
27629
113636
85029
19636
88776
54952
44067
12716
50
65269
25637
29091
67949
3
0
46119
2147
83842
49185
37679
119825
30270
88801
16865
40185
41829
19150
67155
25536
9408
4042
131269
57535
15997
18160
30076
11886
33212
106031
74677
19375
33660
17150
27774
285
65712
70643
22268
9583
17995
21610
21138
49033
82227
136320
12306
168025
80584
38181
155826
79158
39552
133037
26493
94393
29429
147209
40755
19546
133473
33346
91936
40810
40801
72355
20625
20726
2518
19181
105711
306505
126874
8654
30494
20001
42881
3781
26076
2258
137930
29449
47403
5965
16281
17349
15988
51113
161511
4464
33228
24097
85605
57062
83818
29120
39619
23570
35436
12417
47085
13089
32609
32382
51731
11698
18155
31338
77379
18214
54703
57994
38712
38863
88262
16
3680
48840
22210
42455
23803
22678
62018
25115
60241
145415
48794
3447
47432
7546
20418
176990
2
8229
72187
29487
80699
3626
53036
37717
56205
43757
8716
30435
41126
43202
22062
61184
85112
49362
44653
33026
24262
29773
42730
39158
53509
47404
32803
37186
0
37048
5345
179825
17964
56709
21608
84139
85965
163219
35
92712
37863
7456
11547
61917
45312
57486
79128
56340
33393
56620
9689
74445
116941
6447
87817
48003
100399
16299
20355
304379
29368
28336
1555
64431
29871
27649
26709
55153
39225
36317
36075
69627
39916
134292
4122
51690
48352
95258
86908
58247
9843
30846
50964
77868
98044
66791
15590
0
105649
162148
2283
0
7688
11636
22210
48489
29599
29920
6787
18022
108514
63077
20944
52861
49981
43147
46343
100063
6436
17257
24942
71084
75914
29819
118079
72693
35035
114219
23345
20714
29586
78380
80625
52167
2568
42500
84673
73451
56674
31387
14015
21529
138671
46656
2199
26303
46884
33524
94553
0
22275
50995
191409
37981
208359
6
18763
24003
36520
537049
1658
23439
57252
15650
19542
26309
51831
18381
11979
61670
21185
134601
99959
52565
61720
36786
6620
512
18479
22028
151296
40497
46057
19744
15392
66347
105241
23978
29870
12194
47728
158268
77965
45924
500
50859
53380
71539
33612
11208
0
10618
11944
94545
17745
20885
78878
118108
56183
79701
44464
35295
78896
5862
179919
5432
32295
146050
60656
95647
35185
11042
42070
12738
15865
15244
46594
44496
4859
76970
107960
36977
33381
124128
34020
28174
67177
69667
98710
119
100893
80662
61107
43886
62683
59754
74703
30993
2696
77720
882954
79916
9095
12952
50466
32749
106628
67843
29910
43724
40957
17203
74638
40089
10858
9571
7207
30627
34471
95259
2162
70262
19217
52620
27321
96704
146930
19807
39205
57137
122829
17304
62705
84364
89622
33162
8545
330
14409
70923
18093
61191
33756
24367
73792
25210
49933
28317
22489
261
39213
82600
35519
52097
23918
100929
38558
15111
22494
6537
76379
44884
30012
75529
51248
16857
18826
53261
10285
229676
35566
49493
12852
37945
53607
37580
10700
4386
20334
80111
18915
51231
51700
109606
34113
45774
93459
42294
44951
156376
28552
31939
16399
87336
11742
133434
43268
101563
41395
106952
138784
86274
60600
58789
18369
76480
72590
97968
11447
135586
46609
39721
47448
27273
182
40437
53492
16641
55115
58901
37740
84112
33386
46342
3362
15323
781
15156
76463
25930
119922
25030
165018
61330
72480
78828
92498
33883
47802
39115
13972
23017
0
37637
144610
18655
53342
454235
74153
35200
66613
72267
15113
28870
35852
45822
127623
27036
46565
174742
12238
88
3913
27903
36878
122105
25495
44248
49875
27907
79434
288824
42390
19066
65292
16951
39927
97215
59413
71902
35922
91134
48454
2619
16139
60944
383515
47985
47616
42197
39322
19276
22234
43124
20282
41045
60428
95118
50979
15496
99427
37732
32823
69752
40849
60691
39362
35508
21951
17457
66857
9795
119905
37688
56753
54405
45751
32473
40406
27260
23258
32302
29111
45463
37747
41774
31117
9366
63833
72340
154873
22382
42214
86234
126570
41743
19254
0
293776
64676
30342
65331
6499
34891
1304
6237
48862
327902
19194
66823
14303
32373
83230
95341
26990
54092
71380
73984
0
9148
92985
96095
53325
38127
66871
10428
21499
68033
56181
72123
11191
31068
216
7789
47687
67106
62771
30262
52640
6159
36532
68939
54619
62536
85933
18992
44296
84579
22539
48794
54330
614
45748
20724
71852
100397
40610
82544
118640
47865
41898
44730
145224
39980
35701
44465
195201
358
41136
272815
103946
34837
51123
30079
70383
290890
64438
9005
3852
16375
28153
52562
34586
5752
34925
70606
6762
300397
31249
6084
31127
130162
19468
36182
28897
14525
21156
44010
65971
66123
25152
25930
41557
85445
73
825
48365
76152
49570
63770
41271
40979
70144
1633
60668
24099
49353
48737
53395
66376
69187
25437
34484
68838
63991
60604
89853
106814
12986
63448
83640
35718
59229
4459
11308
49841
29505
72100
49372
12227
24399
130033
84900
2941
8567
60144
90946
165430
71249
16607
56985
1481
13063
15750
200117
30554
171024
751
66487
30658
5744
45960
63714
46513
76718
20289
4491
11275
64891
142662
64862
41915
48064
19542
37052
43797
9793
52644
71482
42881
63119
35141
44728
13186
189
34693
5727
86385
0
3081
144855
79536
118358
22558
3293
11990
55200
37501
90218
49131
62357
45335
30620
29454
37514
8896
46518
32444
41306
48917
34726
35147
3243
18270
135937
54867
42369
76450
51026
10159
3913
47857
20642
162763
25659
123624
37772
4951
50151
52399
70277
123698
10899
44108
18836
17244
55368
77936
277021
34038
30755
68227
16342
35950
19025
22505
34646
0
57171
16777
551
33846
92565
47108
45331
77341
22546
39735
57075
99396
31009
47940
8131
31925
68874
81922
73617
24311
24511
10280
33102
51073
117092
102642
24053
67972
80734
16025
1127
34888
80829
47899
95286
34349
11641
2305
50699
9513
33932
75360
84757
22248
49069
58472
41570
74808
39860
31811
19728
80198
30535
17612
129698
189798
40742
50860
50895
56254
24752
89680
77867
112965
73362
14652
38956
139957
49421
23560
56056
8652
15630
59539
45915
9043
145818
28185
34516
101717
116003
16830
76921
59787
78583
12281
50586
139425
22384
41112
62707
75536
76930
34463
44221
14034
18185
40473
45314
6
32258
96640
22410
41600
43661
6202
103845
40474
56449
46244
31971
120125
165624
7525
34937
40529
23023
123832
152890
56003
21067
35181
19694
53643
61401
57748
298712
45495
24955
8793
44106
22042
25907
53717
135558
79
21165
17297
25971
74851
19113
36456
41041
53675
51056
40688
108692
95625
23262
22408
18870
37056
18729
29638
59518
191515
37296
20055
71802
32700
58846
17907
149666
29598
23572
37878
114496
75373
34176
18862
70858
54665
25471
62273
74885
10554
19
4738
5899
8899
755
208358
20847
27155
70114
40535
59176
88593
104100
44609
41043
108059
2190
1984
87585
18369
32120
66320
119500
65331
83302
49717
4048
14845
38141
34974
39595
35381
85895
31984
58084
43057
54623
25876
34932
70692
55291
18750
21107
1945
25379
27362
150383
119324
27407
12344
10835
4744
96615
54626
12504
226454
50584
30969
104565
24366
18285
100054
42038
40702
33526
109627
66228
70587
36031
63292
36338
22499
67287
91056
48577
85470
87792
9912
22828
180844
37649
14499
47505
67848
76264
9199
219864
57440
19238
81311
66112
19932
66745
112285
160697
46806
7657
59777
77307
53552
15217
44480
27105
56182
22117
19680
51084
37974
80375
76593
19759
78397
14069
23115
71081
31407
18393
63397
21077
261426
131398
21117
104543
9974
185208
35741
46896
68534
33030
16519
199737
38693
51475
71652
18961
31814
96545
0
5682
79990
37505
20589
23874
49882
41186
37762
19838
44645
32554
95078
37162
133144
105570
77891
21226
53323
108428
19000
36365
44525
61272
28951
25497
74984
20449
14872
37575
29976
131149
59473
29705
300200
29402
19122
19885
9789
38292
80386
65960
22316
40445
82943
86295
41699
90352
126234
83760
53786
27846
28227
11770
63244
233336
14597
16916
456
30529
199532
124221
40834
31841
51768
32457
11943
25014
25970
44528
45675
94895
24240
18267
37854
18566
58937
194305
164739
48117
51040
41492
34477
8207
43544
10315
104026
59828
25577
50237
83091
18635
64623
37471
84843
19538
50470
33630
16105
11004
186140
20245
64503
93204
66693
48268
32416
21317
5270
164698
20635
26090
21643
5872
46320
50107
107663
127020
62920
19335
63210
42642
35252
14014
68473
952
46617
200595
1610
51131
91374
76290
25358
51230
2038
40735
19429
43864
53556
40772
51173
42111
61305
25018
98099
19072
82591
90538
11079
25830
9824
42302
8787
67649
60646
68979
15429
121260
553
82541
78978
31019
0
66854
171550
7152
71874
1495
64328
120
32775
39778
107705
52203
18515
25111
12762
14007
29322
6923
47606
81207
50295
24046
26215
48050
128186
88487
249382
79132
23550
69918
80386
55082
101625
53278
102162
82538
11579
35420
186658
58860
8120
243152
32522
7540
23621
53292
68543
13981
26224
26375
43200
44589
17536
11381
33609
31954
81190
43501
2
13617
82091
16159
20063
83515
28480
29114
31743
50022
88896
41026
50256
47970
1274
20196
94865
55271
30806
92288
43345
74436
15439
29288
81839
38030
28838
107766
76093
248462
104596
39369
23873
47799
26063
44145
9360
56603
477
24680
114272
430957
25210
16982
16062
27582
59125
32994
54107
115341
24234
83416
85363
77273
50978
77800
0
52333
8490
52161
34956
48748
42071
21683
21466
116371
101248
16214
56219
71881
57123
54872
10991
44673
51876
16012
73260
67053
53189
35988
34592
56183
20199
203993
102656
14778
68549
116697
68675
6747
62351
27803
32266
22333
106598
58127
96011
0
79359
24608
16770
10913
33058
23418
266
5860
133216
73377
26476
45123
45768
65750
23968
65505
39923
64116
59931
127537
22789
12010
177174
85939
65284
10671
21243
17238
12094
65241
19048
67033
48414
42759
86630
5383
21154
19493
18902
19687
34028
77705
72092
111155
18679
35950
65150
55322
32671
112053
86817
105907
45636
37281
55370
40253
54221
210125
17510
20499
47837
47325
53215
64857
6542
68352
19339
16380
26836
49156
69588
33053
4494
85177
27082
16435
46536
29169
20450
36935
59873
77967
39504
22405
11977
12683
112079
50187
30228
14313
36033
27990
61258
34313
55182
35037
69900
10343
2729
77105
81630
50177
22318
37786
48934
56479
62974
85345
60153
36573
73361
116932
7567
53386
42330
71738
37031
74583
16385
21426
105103
88616
15181
48231
40535
70606
21578
76768
14169
9116
9591
65059
39761
94253
140891
6571
161422
187395
70628
68999
19867
66835
8291
92382
123889
34252
15140
82973
55351
22826
41839
38485
21568
44534
170091
128
85327
16708
7205
76801
43148
11550
92775
75359
28682
48753
21004
44555
4050
184393
230
24912
19188
62479
25680
276740
458507
0
57238
178161
171188
37356
95266
24721
48830
77287
156190
38910
23290
65035
218438
425247
33266
68945
132980
28988
49497
59527
21819
53520
78075
20171
35431
75006
20734
90383
150735
7592
98161
88735
5902
52222
12012
59140
50803
0
118481
21051
45740
28541
53213
295904
18868
43390
104630
30649
25442
318934
49983
45972
67569
8715
88604
15928
11768
35736
7269
25634
46924
13972
58342
61375
5113
59933
7772
38648
35510
74945
11030
11631
72019
65252
24316
95078
29344
40957
59071
106667
74031
73128
27897
23504
40712
113571
19231
52675
23236
6735
18951
14068
34972
51489
20050
137847
36511
147357
23045
55871
54271
26653
35695
168664
264679
7076
16573
14718
0
100772
78045
11006
26018
40166
21345
33856
70879
102023
14777
81827
63039
125202
39166
97013
17319
89693
28272
73553
30139
37814
41932
135194
111042
61423
59707
83930
62429
98341
53605
100460
12058
12634
109195
77220
283
34923
27409
65874
26290
90986
65964
35015
19163
53892
325658
66129
17988
17821
49005
51105
45508
49459
47570
29764
84982
43384
51198
31007
54745
226
37858
24511
44332
70043
17765
14259
56162
5561
21823
48014
0
6771
63139
56108
64278
28818
16123
72727
51229
174187
67620
86210
118672
100195
84422
24145
14732
43267
35773
16823
69761
134421
46755
96658
53354
42456
54142
258878
20394
34910
56733
117006
100761
0
27252
17919
40108
31403
105064
78910
2556
17972
11927
46505
36088
62283
36078
0
96620
28443
52851
50477
92974
68689
80860
86297
36382
13172
38475
70171
8276
17432
43957
1359
188835
27658
9255
57575
60525
40326
69541
20368
46589
34567
19443
17307
72958
26054
60085
112026
7543
51955
34218
5133
42793
173255
123483
85727
59824
40867
15663
62964
25421
3760
31938
55154
1351
24966
88268
40576
74292
13343
23192
37484
49884
326727
20727
595094
68150
32435
45880
30847
54284
33237
1384147
130495
8303
24783
86033
34819
29086
33710
26002
55617
5211
114154
4752
19279
84992
9591
43787
24771
32825
48646
34178
37530
14420
38905
26294
85052
67683
72253
52221
52879
444
22207
22380
384721
30371
4266
36947
18739
51687
180
35968
28262
25344
28324
55711
69209
58646
32236
9669
36462
44712
32539
54066
90293
0
45880
105171
5465
23875
1720
35605
6969
39047
100422
37385
27813
23892
48799
42987
76958
0
965
24110
88583
119784
33067
70327
13938
45698
57400
89985
43525
134754
8291
32635
37892
39138
2518
8322
42490
26859
28774
227287
40309
31663
24013
133121
79801
27839
119104
101942
27606
60684
80108
45560
66619
50697
22082
164894
27553
19074
52866
78789
62898
18826
27425
26405
26860
35282
20055
74727
29128
58536
0
0
20796
6713
43509
49433
194085
95386
6347
70331
1401
9291
27299
87751
65925
83331
34401
12801
39017
79081
12027
17614
14520
18872
11792
54328
118379
10436
39686
63516
134316
42732
33687
45355
208752
24142
8293
488
553
66439
28834
40432
82253
34651
89243
14774
57995
14739
11390
42802
37249
19512
49143
12382
115742
28740
97824
73119
28018
47266
10650
0
47667
11027
79137
9820
79303
50840
33876
27073
31542
37915
70418
42965
24336
85304
0
242398
28755
72847
57769
55116
223740
157606
128306
69481
20205
24844
34966
32528
1258
25364
32570
19402
69501
47156
65410
85731
19416
50890
49655
236704
101642
49354
68030
13543
36080
307784
8321
70914
44167
21527
49603
106497
33107
6329
78170
79574
427
0
19880
104111
36162
0
458
6894
75643
85297
48305
432359
50340
61991
13394
40645
38491
196428
58597
61688
137028
44965
7789
93819
22221
1217
20217
37706
38466
24967
78963
98554
50239
90297
73436
108047
80479
138458
27612
40904
127461
10947
25082
24590
65179
57016
113297
63745
12431
41155
73404
21055
47432
90837
33551
149381
24766
36064
59632
51909
86163
16651
42312
122374
64833
124812
8624
106
8192
115801
33386
41412
60045
17961
57159
431
69767
43011
105406
20261
14787
84474
574
22613
68211
41514
72620
92169
85414
64011
42433
38295
21584
39437
16288
81613
74541
26689
69533
19028
12649
99748
31443
30930
19961
48
71989
43592
132000
88298
66917
9530
1443
21036
46854
104627
55595
28917
19742
54376
68862
65624
93175
67155
50970
17698
4051
21255
29322
47280
202741
24187
707
17338
9641
98204
60018
13753
33226
66948
15942
444
0
37242
14637
15827
32316
26124
15069
66834
4919
28398
23048
106803
60178
20509
30833
79097
14629
32452
49783
37037
76039
7913
35683
14804
109056
120571
6071
30360
21400
165688
37314
2916
60879
74989
25067
84483
26331
99923
50878
78620
47689
68184
26936
39781
59851
68091
5176
28502
45939
80610
92133
34050
547
71707
63436
46877
105196
24702
78649
130358
18147
106291
102099
31422
172825
24058
58110
1336
42935
23549
15192
12286
32567
2839
82336
49592
81240
64105
91502
43861
77714
21816
62630
92344
8661
91740
81706
61552
10131
78617
17093
40475
37434
43762
58710
9786
87917
116877
53669
51734
85362
110442
152730
79918
56907
5408
57551
21207
15436
46814
14873
38198
18333
26647
22781
75180
17999
39711
70086
0
25800
48617
31686
126783
72863
0
56120
23087
110226
27183
92919
30282
60431
41690
15186
91339
52925
93422
42314
147867
69986
4187
125431
85822
44209
89918
194957
50928
37922
2447
36160
49463
80546
35674
83461
84343
50621
95173
16651
32835
52125
65757
22149
18307
40471
56295
45068
15040
36716
36627
117038
100274
61498
32545
95956
147603
13078
215645
16000
53432
30236
113313
55694
20233
57013
63089
14927
17630
60439
29936
44025
45594
21347
35741
15382
59524
73560
45821
55622
426976
23644
41037
53745
13153
7497
25055
65126
18575
16331
57560
71499
70444
30134
26003
76156
30711
59669
64581
19868
53072
87954
75840
36342
28831
63687
52973
0
17016
4485
21241
60075
65223
0
33972
43678
0
40081
73642
23452
24398
29853
18565
8305
106964
107517
12799
74659
51598
10510
35696
75545
32861
31532
27691
37834
0
28371
36954
11863
21222
48651
73672
35864
8029
70160
106600
26227
9706
84899
6661
48568
123211
25738
66493
54740
54450
21244
2100
18469
65861
19959
67375
31482
31396
54598
83825
20930
29399
31415
53354
45262
17757
55120
19026
17874
16119
51388
199436
55730
85836
48752
68336
93878
64346
47112
2281
39025
40538
22
41633
166195
24085
20151
30236
59133
241527
134999
9090
270
42185
85304
3328
56171
27486
219048
5742
7798
68837
49714
39353
26854
51945
32338
51027
76470
33046
98060
63703
75672
32474
87367
185591
34973
44296
47616
38128
26512
38974
15304
21365
37610
75805
604259
130759
39111
63214
67413
159451
17250
7547
112597
28469
38011
74904
118737
88497
50225
57698
33414
43831
0
191268
16800
72443
16788
65925
96
83048
36771
26136
49033
21993
60718
14864
36419
31607
15835
129002
24232
15272
119975
79084
59917
28117
6175
19147
79078
9390
96709
65229
78844
21273
177228
8118
24149
38799
24455
31205
60450
121659
7846
69758
1970
97494
10770
93876
53838
187799
36499
77525
20160
42527
147166
60033
14674
37609
101072
152006
48936
31356
18986
39595
63075
57786
41133
92843
61314
28943
32792
86412
33296
31872
17848
74669
0
14853
323239
19962
20295
25789
1
36051
46162
3300
20133
94876
41018
52768
45340
71799
12456
29630
9691
44479
6798
36324
135053
77496
83229
57881
52127
81751
84647
56862
422257
88393
0
86416
68558
4419
41821
30682
27729
13818
36017
71834
45374
0
16119
501
18530
42946
32717
26452
140088
7399
42384
75194
148658
41039
19620
105032
9717
106262
75204
53186
53850
19430
34786
12421
17462
8176
32000
16577
12088
38732
115527
61831
27181
37013
48165
18259
26458
71569
55603
96183
53131
31966
22215
3775
55727
48721
69082
69327
1991
44830
64426
80511
18654
29167
61300
27373
24639
152869
85028
34079
53658
157674
102844
10481
42578
99420
13813
59662
30852
126686
40557
45763
47618
25711
15371
67590
113127
78218
14986
56752
47740
84846
125318
12848
41640
0
19022
75120
21981
101375
18431
38987
40162
17091
36994
50437
23509
35114
84509
73552
56631
10188
22087
29330
172223
44763
12379
79537
56295
27449
83519
23513
77067
21084
34330
14434
6459
24400
29149
60272
40915
734
185289
39990
367350
19042
60192
41927
20181
409
3446
24374
37092
15949
40016
43858
9899
25058
90899
60977
47974
53867
7735
512
42072
6162
68559
31776
279443
10753
45213
67140
15603
55239
50577
28141
30150
62585
53442
104187
28113
24947
84572
20765
36049
61696
22075
62796
61966
35518
46693
42845
23938
44623
46742
55534
20050
48698
48806
58971
12658
1328
40403
29718
24966
84377
167516
49532
28478
71453
22717
31306
41005
132961
33872
52311
8024
9991
99396
39052
83139
109234
22714
39289
38573
15768
16592
36684
67668
107334
44569
51034
6195
58289
